,code,name,address,주차장 종류명,운영구분명,telephone,총 주자면,유무료구분명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),"토요일 유,무료 구분명","공휴일 유,무료 구분명",월 정기권 금액,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),일 최대 요금,latitude,longitude
923,173139,구로2동 마을공동주차장(구),구로구 구로동 317-187,노외 주차장,시간제 주차장,02-837-9650,88,유료,0,2400,0,2400,0,2400,무료,무료,65000,100,5,100,5,0,37.56910086,126.9955402
924,173141,시흥1동 공영주차장(구),금천구 시흥동 555-3,노외 주차장,시간제 주차장,,82,유료,900,1800,900,1800,900,1800,무료,무료,50000,65,5,,,0,37.56898489,126.9950609
925,173150,신길환승(5호선)(구),영등포구 영등포동1가 35-0,노외 주차장,시간제 주차장,02-2677-1401,88,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,0,37.56901767,126.9950578
926,173152,영등포본동제1공영(구),영등포구 영등포동 592-10,노외 주차장,시간제 주차장,02-2677-1401,194,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,0,37.56914518,126.9950416
927,173153,시흥3동 공영주차장(구),금천구 시흥동 942-6,노외 주차장,시간제 + 거주자 주차장,,44,유료,830,1900,830,1900,830,1900,무료,무료,0,65,5,65,5,0,37.56934736,126.9950118
928,173160,가산동공영주차장(구),금천구 가산동 148-28,노외 주차장,시간제 + 거주자 주차장,02-809-0061,130,유료,830,1900,830,1900,830,1900,무료,무료,,65,5,65,5,0,37.56938589,126.9954957
929,173168,상인회주차장(구),금천구 시흥동 886-13,노외 주차장,시간제 주차장,02-808-0811,22,유료,900,1800,900,1800,900,1800,무료,무료,0,1000,30,0,0,0,37.56944573,126.9954916
930,173169,견인보관소 노외(구),금천구 가산동 614-34,노외 주차장,시간제 주차장,02-854-5273,55,유료,0,2400,0,2400,0,2400,무료,무료,100000,300,10,0,0,9000,37.5691333,126.9955392
931,173184,문래근린공원 공영(구),영등포구 문래동3가 60-2,노외 주차장,시간제 주차장,02-2677-1401,41,유료,0,2400,0,2400,0,2400,무료,무료,100000,250,5,250,5,,37.56947483,126.9954868
932,173185,문래동공영(구),영등포구 문래동5가 3-0,노외 주차장,시간제 주차장,02-2677-1401,52,유료,0,2400,0,2400,0,2400,무료,무료,98000,150,5,150,5,0,37.56937739,126.9950066
933,173186,영등포동제1공영(전통시장)(구),영등포구 영등포동2가 230-0,노외 주차장,시간제 주차장,02-2671-1787,34,유료,600,1900,0,0,600,1900,유료,무료,140000,150,5,150,5,0,37.56931467,126.9950139
934,173193,당산1동공영(구),영등포구 당산동3가 6-1,노외 주차장,시간제 주차장,02-2635-2388,91,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,0,37.56900853,126.9955527
935,173206,유수지복개(양평)주차장(구),영등포구 양평동3가 57-3,노외 주차장,시간제 주차장,02-2676-3651,371,유료,0,2400,0,0,0,2400,유료,무료,120000,250,5,250,5,,37.56907039,126.995544
936,173208,당산2동(구),영등포구 당산동 121-105,노외 주차장,시간제 주차장,02-2671-2049,31,유료,0,2400,0,2400,0,2400,무료,무료,140000,150,5,150,5,0,37.56911422,126.9950458
937,173218,영등포동제2공영(구),영등포구 영등포동7가 29-122,노외 주차장,시간제 주차장,02-2634-1308,28,유료,0,2400,0,2400,0,2400,무료,무료,,500,10,500,10,30000,37.569596,126.9954735
938,173235,신길4동 공영주차장(구),영등포구 신길동 236-10,노외 주차장,시간제 주차장,02-2677-1401,22,유료,0,2359,0,2359,0,2359,무료,무료,65000,50,5,50,5,0,37.56954051,126.9949831
939,173238,대림3동 공영주차장(구),영등포구 대림동 745-1,노외 주차장,시간제 주차장,02-2677-1401,105,유료,0,2359,0,2359,0,2359,무료,무료,65000,50,5,50,5,,37.56905059,126.9950538
940,173245,대림2동공영(구),영등포구 대림동 1072-25,노외 주차장,시간제 주차장,02-2677-1401,151,유료,0,2400,0,2400,0,2400,무료,무료,65000,50,5,50,5,0,37.56940856,126.9950029
941,173246,도림초교공영(구),영등포구 신길동 285-1,노외 주차장,시간제 주차장,02-2677-1401,145,유료,0,2400,0,2400,0,2400,무료,무료,65000,50,5,50,5,0,37.56951194,126.9949868
942,173250,대림1동공영(구),영등포구 대림동 834-1,노외 주차장,시간제 주차장,02-2677-1401,155,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,0,37.56941418,126.9954925
943,173261,흑석빗물펌프장공영주차장(구),동작구 흑석동 105-0,노외 주차장,시간제 주차장,,45,유료,0,2400,0,2400,0,2400,무료,무료,120000,190,5,190,5,35000,37.56950488,126.995483
944,173262,도림동 공영주차장(구),영등포구 도림동 226-13,노외 주차장,시간제 주차장,02-2677-1401,26,유료,0,2359,0,2359,0,2259,무료,무료,65000,50,5,50,5,0,37.56916043,126.9955317
945,173277,대림어린이공원 공영(구),영등포구 대림동 870-0,노외 주차장,시간제 주차장,02-2677-1401,198,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,0,37.5695652,126.9954784
946,173278,공유) 성대주차장(구),동작구 상도동 259-27,노외 주차장,시간제 + 거주자 주차장,02-820-9818,28,유료,0,2359,0,2359,0,2359,무료,무료,0,1200,60,600,30,0,37.57235875,126.9849457
947,173285,구릉주차장(구),동작구 신대방동 351-14,노외 주차장,시간제 주차장,,22,유료,800,2300,800,2300,0,0,무료,유료,90000,150,5,150,5,,37.57230376,126.984555
948,173286,공유) 은행나무골(구),동작구 사당동 297-1,노외 주차장,시간제 + 거주자 주차장,02-820-9818,7,유료,0,2359,0,2359,0,2359,무료,무료,0,1200,60,600,30,0,37.57232736,126.9847199
949,173289,서광주차장(구),동작구 신대방동 607-45,노외 주차장,시간제 주차장,,60,유료,0,2400,0,2400,0,2400,무료,무료,100000,150,5,150,5,35000,37.5723083,126.9845854
950,173291,대방생태공영주차장(구),동작구 대방동 395-1,노외 주차장,시간제 주차장,,39,유료,0,2400,0,2400,0,2400,무료,무료,100000,150,5,150,5,35000,37.57232231,126.9846856
951,173299,신길4동1마을공원 공영(구),영등포구 신길동 232-20,노외 주차장,시간제 주차장,02-2677-1401,130,유료,0,2400,0,2400,0,2400,무료,무료,65000,50,5,50,5,0,37.5723543,126.9849139
952,173329,원신공영주차장(구),관악구 신림동 366-0,노외 주차장,시간제 + 거주자 주차장,02-2081-2670,174,유료,0,2400,0,2400,0,2400,무료,무료,0,50,5,50,5,0,37.57233182,126.9847518
953,173333,조원동 제1공영주차장(구),관악구 신림동 571-6,노외 주차장,시간제 + 거주자 주차장,02-2081-2675,108,유료,0,2400,0,2400,0,2400,무료,무료,0,250,5,250,5,0,37.57229875,126.9845238
954,173353,보라매제1공영주차장(구),관악구 봉천동 110-4,노외 주차장,시간제 + 거주자 주차장,02-2081-2675,133,유료,0,2400,0,2400,0,2400,무료,무료,0,50,5,50,5,0,37.57234976,126.9848806
955,173359,대치2문화센터 공영주차장(구),강남구 대치동 980-9,노외 주차장,시간제 주차장,02-2176-0914,159,유료,0,2400,0,1200,0,1200,무료,무료,180000,300,5,300,5,,37.57231272,126.9846183
956,173362,행운동제1공영주차장(舊 봉천6동 까치공영주차장)(구),관악구 봉천동 1677-10,노외 주차장,시간제 + 거주자 주차장,02-2081-2675,79,유료,0,2400,0,2400,0,2400,무료,무료,,150,5,150,5,0,37.57236773,126.9850051
957,173389,구룡산제2호(구),강남구 개포동 126-2,노외 주차장,시간제 주차장,02-572-0648,132,유료,900,1900,0,0,0,0,유료,유료,120000,200,5,200,5,,37.57234522,126.9848488
958,173405,양재주차빌딩(구),서초구 양재동 90-2,노외 주차장,시간제 주차장,02-577-2225,98,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.57234068,126.984817
959,173424,일원역 공영주차장(시),강남구 일원동 716-2,노외 주차장,시간제 주차장,,67,유료,900,1900,900,1500,0,0,무료,유료,70000,170,5,170,5,,37.57236339,126.9849763
960,173437,탄천 공영주차장(구),강남구 대치동 78-25,노외 주차장,시간제 주차장,02-2176-0901,833,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,,37.57231777,126.9846535
961,173440,논현로32길15 공영주차장(구),강남구 도곡동 516-2,노외 주차장,시간제 주차장,02-2176-0907,16,유료,0,2400,0,2400,0,2400,무료,무료,180000,300,5,300,5,,37.57233636,126.9847853
962,173447,도곡로 421 공영주차장(구),강남구 대치동 939-21,노외 주차장,시간제 주차장,02-552-8723,27,유료,0,2400,0,2400,0,2400,무료,무료,280000,400,5,400,5,,37.57149131,127.0192543
963,173452,사당노외 공영주차장(시),서초구 방배동 507-1,노외 주차장,시간제 주차장,02-3405-4078,183,유료,0,2400,0,2400,0,2400,무료,무료,182000,400,5,400,5,,37.57150686,127.0192838
964,173468,개포동공원 공영주차장(구),강남구 개포동 183-2,노외 주차장,시간제 주차장,02-2176-0916,149,유료,0,2400,0,2400,0,2400,무료,무료,120000,200,5,200,5,,37.57147056,127.019215
965,173472,대청역 공영주차장(구),강남구 개포동 13-2,노외 주차장,시간제 주차장,02-2176-0941,168,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,,37.57150169,127.019274
966,173474,구룡산제1호(구),강남구 개포동 567-23,노외 주차장,시간제 주차장,02-577-0592,92,유료,900,1900,0,0,0,0,유료,유료,120000,200,5,200,5,,37.57148612,127.0192445
967,173485,이수 공영주차장(구),서초구 방배동 761-3,노외 주차장,시간제 + 거주자 주차장,02-2155-7289,162,유료,0,2359,0,2359,0,2359,무료,무료,120000,150,5,150,5,,37.57147582,127.0192248
968,173488,시민의숲 동측 공영주차장[양재시민의숲역 4호점](구),서초구 양재동 237-0,노외 주차장,시간제 주차장,02-2155-7284,148,유료,0,2400,0,2400,0,2400,무료,무료,140000,250,5,250,5,0,37.57148094,127.0192347
969,173498,구룡공원 공영주차장(구),서초구 양재동 399-0,노외 주차장,시간제 주차장,02-2155-7294,132,유료,0,2400,0,2400,0,2400,무료,무료,120000,150,5,150,5,0,37.57149657,127.0192642
970,173499,도곡로 327 공영주차장(구),강남구 역삼동 765-22,노외 주차장,시간제 주차장,02-2176-0907,17,유료,0,2400,0,2400,0,2400,무료,무료,280000,400,5,400,5,,37.57207583,127.020702
971,173521,반포동 방음언덕형 공영주차장(구),서초구 반포동 730-0,노외 주차장,시간제 + 거주자 주차장,02-2155-7287,94,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.57207033,127.0206794
972,173522,중앙로공영주차빌딩(구),서초구 방배동 977-17,노외 주차장,시간제 주차장,070-7841-5524,50,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.57207872,127.0207129
973,173528,언남문화체육센터 공영주차장(구),서초구 양재동 310-0,노외 주차장,시간제 주차장,02-2155-7290,190,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,20000,37.57207315,127.0206907
974,173534,강남치매지원센터 공영주차장(구),강남구 삼성동 113-26,노외 주차장,시간제 주차장,02-552-7849,115,유료,0,2400,0,2400,0,2400,무료,무료,280000,400,5,400,5,,37.57208421,127.0207355
975,173553,수서역북 공영주차장(시),강남구 수서동 735-0,노외 주차장,시간제 주차장,02-3405-4076,568,유료,0,2400,0,2400,0,2400,무료,무료,168000,320,5,320,5,,37.57208153,127.0207243
976,173573,서초역 공영주차장(구),서초구 서초동 1542-12,노외 주차장,시간제 주차장,02-2155-7294,23,유료,0,2400,0,2400,0,2400,무료,무료,0,250,5,250,5,0,37.57987744,126.9686371
977,173578,난곡동제1공영주차장(舊신림3동 공영주차장)(구),관악구 신림동 626-82,노외 주차장,시간제 + 거주자 주차장,02-2081-2670,119,유료,0,2400,0,2400,0,2400,무료,무료,,50,5,50,5,,37.57984909,126.9686409
978,173582,언구비 공영주차장(구),서초구 반포동 741-3,노외 주차장,시간제 + 거주자 주차장,02-2155-7287,51,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.57990592,126.9686334
979,173590,구룡공영주차빌딩(구),서초구 양재동 301-6,노외 주차장,시간제 주차장,02-573-2224,107,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.57986802,126.9686384
980,173591,천호유수지 주차장(구),강동구 천호동 329-0,노외 주차장,시간제 주차장,02-473-3124,168,유료,0,2400,0,2400,0,2400,무료,무료,90000,150,5,150,5,0,37.57985852,126.9686396
981,173646,신천유수지 공영주차장(시),송파구 신천동 14-0,노외 주차장,시간제 주차장,02-414-6417,192,유료,0,2400,0,2400,0,2400,무료,무료,140000,260,5,260,5,,37.57989642,126.9686345
982,173665,무궁화공영주차장(구),서초구 서초동 1666-17,노외 주차장,시간제 + 거주자 주차장,080-330-3600,69,유료,0,2400,0,2400,0,2400,무료,무료,180000,500,10,500,10,20000,37.57988699,126.9686359
983,173673,문정근린공원(구),송파구 문정동 38-3,노외 주차장,시간제 주차장,02-431-0166,290,유료,0,2400,0,2400,0,2400,무료,무료,120000,150,5,150,5,,37.58027332,127.0097603
984,173685,교대역동측주차장(구),서초구 서초동 1673-7,노외 주차장,시간제 주차장,080-330-3600,32,유료,900,2300,900,2300,900,2300,무료,무료,250000,800,10,800,10,30000,37.58036623,127.009363
985,173686,천호1동 주차장(구),강동구 천호동 87-26,노외 주차장,시간제 주차장,02-487-0073,189,유료,0,2400,0,2400,0,2400,무료,무료,90000,150,5,150,5,,37.58039978,127.0092317
986,173696,반포둥근마을 공영주차장(구),서초구 반포동 49-8,노외 주차장,시간제 + 거주자 주차장,02-2155-7287,179,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,,37.58043453,127.009102
987,173698,동산마을 공영주차장(구),서초구 양재동 370-5,노외 주차장,시간제 + 거주자 주차장,02-2155-7294,121,유료,0,2400,0,2400,0,2400,무료,무료,180000,500,10,500,10,0,37.58025229,127.009896
988,173701,서래마을공영주차장(구),서초구 반포동 90-7,노외 주차장,시간제 주차장,02-2155-7287,78,유료,0,2400,0,2400,0,2400,무료,무료,120000,150,5,150,5,0,37.58030329,127.0096269
989,173740,천호3동 주차장(구),강동구 천호동 167-195,노외 주차장,시간제 주차장,02-472-0066,187,유료,0,2400,0,2400,0,2400,무료,무료,80000,150,5,150,5,,37.58033446,127.0094949
990,173749,방이동 공영주차장(구),송파구 방이동 52-1,노외 주차장,시간제 주차장,02-2043-0544,131,유료,0,2400,0,2400,0,2400,무료,무료,105000,150,5,150,5,0,37.58024483,127.0101731
991,173750,명일동 주차장(구),강동구 명일동 312-250,노외 주차장,시간제 주차장,02-442-6124,241,유료,0,2400,0,2400,0,2400,무료,무료,100000,250,5,250,5,,37.58024201,127.0100353
992,173752,복정역 공영주차장(시),송파구 장지동 600-2,노외 주차장,시간제 주차장,02-3405-4075,362,유료,0,2400,0,2400,0,2400,무료,무료,91000,170,5,170,5,,37.57531915,126.9787303
993,173754,아시아공원 공영주차장(구),송파구 잠실동 84-0,노외 주차장,시간제 주차장,02-415-7734,115,유료,0,2400,0,2400,0,2400,무료,무료,240000,250,5,250,5,,37.57527737,126.9787548
994,173759,온조대왕 문화체육관옆(구),강동구 고덕동 300-0,노외 주차장,시간제 주차장,02-428-2020,27,유료,900,1800,900,1800,0,0,무료,유료,0,150,5,150,5,0,37.57542571,126.9786694
995,173776,가락 1공영주차장(구),송파구 가락동 98-1,노외 주차장,시간제 주차장,02-430-1580,48,유료,0,2400,0,2400,0,2400,무료,무료,,250,5,250,5,,37.57546727,126.9786463
996,173810,일원1동(기계식)(구),강남구 일원동 684-8,노외 주차장,시간제 주차장,02-2176-0945,68,유료,600,2359,0,0,0,0,유료,유료,70000,100,5,100,5,,37.57525565,126.9787674
997,173821,마천동 2공영주차장(구),송파구 마천동 364-5,노외 주차장,시간제 주차장,02-407-4947,116,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,,37.57538307,126.9786926
998,173828,남산한옥마을 공영주차장(시),중구 필동2가 83-1,노외 주차장,시간제 + 버스전용 주차장,02-2275-6122,17,유료,900,2000,900,2000,900,2000,무료,무료,0,250,5,250,5,0,37.57521215,126.9787923
999,173831,도봉산 공영주차장(시),도봉구 도봉동 282-26,노외 주차장,시간제 주차장,070-7119-0059,135,유료,800,2200,800,2200,800,2200,무료,무료,126000,170,5,170,5,0,37.575298,126.978742
1000,173840,암사1동 공영주차장(시),강동구 암사동 473-3,노외 주차장,시간제 주차장,02-2290-6410,99,유료,0,0,0,0,0,0,유료,유료,90000,130,5,130,5,,37.57523394,126.9787793
1001,173860,개운산(구),성북구 종암동 54-182,노외 주차장,시간제 주차장,,11,유료,900,1900,0,0,0,0,유료,유료,66000,900,30,300,10,10000,37.57544599,126.9786582
1002,173864,필동 공영주차장(구),중구 필동3가 62-12,노외 주차장,시간제 주차장,02-2280-8368,47,유료,0,2400,0,0,0,0,유료,유료,140000,150,5,150,5,0,37.57540383,126.9786815
1003,173867,천호역 공영주차장(시),강동구 천호동 455-0,노외 주차장,시간제 주차장,02-2290-6201,1432,유료,0,2400,0,2400,0,2400,무료,무료,140000,260,5,260,5,0,37.57536163,126.9787049
1004,173870,삼전동공영주차장(구),송파구 삼전동 175-8,노외 주차장,시간제 주차장,02-422-1055,198,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,0,37.57534073,126.9787157
1005,173874,안말 주차장(구),강동구 성내동 512-0,노외 주차장,시간제 주차장,02-482-3194,172,유료,0,0,0,0,0,0,유료,유료,90000,150,5,150,5,,37.5312409,127.129894
1006,173877,송파동 공영주차장(구),송파구 송파동 128-0,노외 주차장,시간제 주차장,02-424-2372,85,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,,37.5695603,126.9838496
1007,173880,석촌고분 공영주차장(구),송파구 석촌동 248-0,노외 주차장,시간제 주차장,02-3431-1763,63,유료,900,1800,900,1500,900,1800,무료,무료,,50,5,50,5,,37.56956367,126.9831674
1008,173885,가락 2공영주차장(구),송파구 가락동 80-2,노외 주차장,시간제 주차장,02-401-1580,84,유료,0,2400,0,2400,0,2400,무료,무료,,250,5,250,5,,37.56955933,126.9833049
1009,173886,거여동 공영주차장(구),송파구 거여동 33-16,노외 주차장,시간제 주차장,02-402-1055,137,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,0,37.56955216,126.9837142
1010,173890,풍납2 공영주차장(구),송파구 풍납동 175-0,노외 주차장,시간제 주차장,02-486-5336,81,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,0,37.56954962,126.9836479
1011,173891,풍납1공영주차장(구),송파구 풍납동 154-0,노외 주차장,시간제 주차장,,56,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,0,37.56954998,126.9835796
1012,1759454,공유) 대방동주민센터(8~22구간)(구),동작구 대방동 466-67,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,0,1159,0,1159,0,1159,무료,무료,0,1200,60,600,30,0,37.56956199,126.983236
1013,1759511,공유) 동작도서관(06~10구간)(구),동작구 노량진동 329-3,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,600,30,600,30,0,37.56956539,126.9839177
1014,1759512,공유) 동작도서관(01~05구간)(구),동작구 노량진동 329-3,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,600,30,600,30,0,37.56955461,126.9834427
1015,1759514,공유) 동작도서관(16~19구간)(구),동작구 노량진동 329-3,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,600,30,600,30,0,37.56955581,126.9837815
1016,1759517,공유) 동작도서관(22~26구간)(구),동작구 노량진동 329-3,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,600,30,600,30,0,37.56955668,126.9833738
1017,1759628,공유) 등용로(구),동작구 대방동 23-2,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,1200,60,600,30,0,37.56950891,126.9831892
1018,1759666,공유) 서울공고(93~94구간)(구),동작구 대방동 466-10,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,1200,60,600,30,0,37.56955255,126.9835109
1019,1759668,공유) 서울공고(95~99구간)(구),동작구 대방동 466-10,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,1200,60,600,30,0,37.57763687,126.9893291
1020,1759950,공유) 장승배기로D(구),동작구 상도동 181-10,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,1200,60,600,30,0,37.57774739,126.9893215
1021,1760134,공유) 사당동 남일교회(1~19 구간)(구),동작구 사당동 127-32,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,0,1159,0,1159,59,1159,무료,무료,0,1200,60,600,30,0,37.57844214,126.989317
1022,1760198,공유) 서울공고(100~104구간)(구),동작구 대방동 466-10,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,1200,60,600,30,0,37.57831279,126.9893457
1023,1760203,공유) 서울공고(110~114구간)(구),동작구 대방동 466-10,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,1200,60,600,30,0,37.57780195,126.9893269
1024,1760211,공유) 서울공고(105~109구간)(구),동작구 대방동 466-10,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,1200,60,600,30,0,37.57798976,126.9893384
1025,1760325,공유) 사당3동 다112(구),동작구 사당동 169-14,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,0,1159,0,1159,0,1159,무료,무료,0,1200,60,600,30,0,37.57815842,126.9893496
1026,1760338,공유) 동작도서관(67~70구간)(구),동작구 노량진동 329-3,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,600,30,600,30,0,37.57769267,126.9893231
1027,1760341,공유) 동작도서관(71~76구간)(구),동작구 노량진동 329-3,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,600,30,600,30,0,37.57813399,126.9893467
1028,1760903,공유) 상도동 134번지 일대(102~123구간)(구),동작구 상도동 439-0,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,0,1159,0,1159,0,1159,무료,무료,0,1200,60,600,30,0,37.57803804,126.9893414
1029,1760924,공유) 상도래미안(60~70구간)(구),동작구 상도동 451-0,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,0,1159,0,1159,0,1159,무료,무료,0,1200,60,600,30,0,37.57810955,126.9893452
1030,1761566,공유) 장승배기로C(구),동작구 상도동 184-9,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,1200,60,600,30,0,37.57836684,126.9893319
1031,1761575,공유) 장승배기로B(구),동작구 상도동 184-9,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,1200,60,600,30,0,37.57806188,126.9893414
1032,1761692,공유) 장승배기로A(구),동작구 상도동 201-38,노상 주차장,시간제 + 거주자 주차장,1661-5806,1,유료,900,1800,0,0,0,0,무료,무료,0,1200,60,600,30,0,37.57808631,126.9893444
1033,1910157,테헤란로78길(구),강남구 대치동 1011-6 포스코 센터 옆길,노상 주차장,시간제 주차장,,1,유료,900,1900,0,0,0,0,유료,유료,,400,5,800,5,30000,37.57849518,126.9893065
1034,1910167,공유) 22-29(구),강서구 방화동 816-4 담벼락쪽,노상 주차장,시간제 주차장,,1,유료,900,1800,0,0,0,0,유료,유료,0,600,30,600,30,0,37.5782594,126.9893581
1035,1910185,영동대로86길(구),강남구 대치동 1012-22 삼성역 2번출구 아랫길,노상 주차장,시간제 주차장,,1,유료,900,1900,0,0,0,0,유료,유료,,400,5,800,5,30000,37.5780136,126.9893407
1036,1911853,적선동 버스전용 주차장(시),종로구 적선동 140-0,노상 주차장,버스전용 주차장,02-2264-4895,1,유료,900,1900,900,1900,900,1900,무료,무료,0,680,5,680,5,0,37.57457238,127.0163165
1037,1912049,마장동 공영주차장(시),성동구 마장동 459-6,노외 주차장,시간제 주차장,02-2290-6449,10,유료,0,2400,0,2400,0,2400,무료,무료,80000,120,5,120,5,0,37.5745967,127.0162994
1038,1912211,남산소파길 공영주차장(시),중구 예장동 8-172,노상 주차장,시간제 주차장,,1,유료,900,2100,900,2100,900,2100,무료,무료,0,250,5,250,5,0,37.57165604,126.9741431
1039,1912303,공유) 대림역 4번출구 (구),구로구 구로동 119-13,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.57142086,126.9741155
1040,1912305,공유) 구로5동 주민센터(구),구로구 구로동 61-2,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.57158993,126.9731404
1041,1912322,공유) 구로중앙로28길(구),구로구 구로동 528-5,노상 주차장,시간제 주차장,,1,유료,0,2400,0,2400,0,2400,무료,무료,,600,10,600,10,,37.57158871,126.973504
1042,1912338,고척리본타운주차장(구),구로구 고척동 156,노외 주차장,시간제 주차장,,66,유료,0,2400,0,2400,0,2400,무료,무료,112000,150,5,150,5,,37.57165697,126.9742804
1043,1912365,공유) 능동로24길 IoT 공유주차장(구),광진구 능동 18-60,노상 주차장,시간제 + 거주자 주차장,,1,유료,0,2400,0,2400,0,2400,무료,무료,0,1200,10,0,0,0,37.57158699,126.9728679
1044,1912395,대흥공영주차장(구),마포구 대흥동 73-27,노외 주차장,시간제 주차장,02-300-5046,20,유료,0,2400,0,2400,0,2400,무료,무료,0,250,5,0,0,0,37.57158909,126.9735726
1045,1912396,망원나들목공영주차장A동(구),마포구 망원동 461-3,노외 주차장,시간제 주차장,02-300-5046,62,유료,0,2400,0,2400,0,2400,무료,무료,0,200,5,0,0,0,37.57158787,126.9729356
1046,1912974,신길역사(1번출구) 거주자우선주차장(구),영등포구 신길동 54-2 ,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.57147607,126.974116
1047,1912995,살피재 공유주차장(구),동작구 상도동 485-6 ,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.57159097,126.9738424
1048,1913000,살피재 주차장(구),동작구 상도동 485-6 ,노상 주차장,거주자 우선 주차장,,1,유료,0,0,0,0,0,0,무료,무료,0,0,0,0,0,0,37.57165567,126.9740745
1049,1913053,은평한문화공영주차장(구),은평구 진관동 125-12,노외 주차장,시간제 주차장,02-350-5189,150,유료,0,0,0,0,0,0,유료,유료,0,500,5,0,0,0,37.57136605,126.9741163
1050,1913069,공유) 창신동 49번~53번(창삼 제1공영주차장)(구),종로구 창신동 23-348,노외 주차장,시간제 + 거주자 주차장,02-2148-3335,5,유료,900,1800,900,1800,900,1800,무료,무료,,600,30,100,5,,37.57158924,126.9730718
1051,1913071,공유) 삼청동 주민센터(구),종로구 삼청동 111-1,노외 주차장,시간제 + 거주자 주차장,02-2148-3335,9,유료,0,2359,0,2359,0,2359,무료,무료,,600,30,100,10,,37.57165696,126.9742122
1052,1913078,공유) 19-02(구),성동구 송정동 66-28,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,1,유료,830,1900,830,1900,830,1900,무료,무료,,900,30,900,30,10000,37.57159174,126.9739111
